sentence	mood_roberta	prob_roberta	mood_word	prob_word
Alice felt so desperate that she was ready to ask help of any one; so, when the Rabbit came near her, she began, in a low, timid voice, 'If you please, sir--' The Rabbit started violently, dropped the white kid gloves and the fan, and skurried away into the darkness as hard as he could go.	surprised	[0.12837571 0.04537323 0.27811873 0.0645067  0.25678772 0.22683784]	angry	[0.         0.16998004 0.1623599  0.16850402 0.17301325 0.17441178]
Alice took up the fan and gloves, and, as the hall was very hot, she kept fanning herself all the time she went on talking: 'Dear, dear!	neutral	[0.6490216  0.22704268 0.05552149 0.02868112 0.01195361 0.02777936]	happy	[0.         0.17667408 0.16110052 0.16299323 0.17596851 0.16490482]
How queer everything is to-day!	happy	[0.309473   0.36081842 0.2606843  0.01585627 0.03116421 0.02200379]	neutral	[0. 0. 0. 0. 0. 0.]
And yesterday things went on just as usual.	happy	"[3.9706838e-01 5.8945173e-01 1.7209167e-03 1.1392430e-02 7.0768205e-05
 2.9583875e-04]"	happy	[0.         0.17966478 0.16416972 0.16629029 0.16981337 0.15851453]
I wonder if I've been changed in the night?	neutral	[0.7686217  0.02348418 0.07138603 0.03675666 0.06583576 0.03391575]	surprised	[0.         0.16813182 0.18756341 0.17353605 0.1657967  0.17118055]
Let me think: was I the same when I got up this morning?	neutral	[0.93502027 0.01833997 0.03348953 0.0028451  0.00713361 0.00317146]	surprised	[0.         0.16856724 0.1822562  0.16890439 0.15923799 0.17217439]
I almost think I can remember feeling a little different.	neutral	[0.7364368  0.18809263 0.01763527 0.04874859 0.00364767 0.00543903]	sad	[0.         0.18265544 0.16036266 0.18341683 0.17356132 0.17296882]
But if I'm not the same, the next question is, Who in the world am I?	neutral	"[9.1718602e-01 4.6075493e-02 8.6714691e-03 6.0813111e-04 1.6126977e-03
 2.5846237e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
Ah, THAT'S the great puzzle!'	neutral	[0.5226375  0.38669536 0.06607027 0.00445247 0.0063995  0.01374495]	neutral	[0. 0. 0. 0. 0. 0.]
And she began thinking over all the children she knew that were of the same age as herself, to see if she could have been changed for any of them.	neutral	[0.9110185  0.03101786 0.0149292  0.03272039 0.00461774 0.00569634]	neutral	[0. 0. 0. 0. 0. 0.]
'I'm sure I'm not Ada,' she said, 'for her hair goes in such long ringlets, and mine doesn't go in ringlets at all; and I'm sure I can't be Mabel, for I know all sorts of things, and she, oh!	neutral	[0.50613445 0.3811347  0.04706415 0.01907953 0.00798351 0.03860364]	happy	[0.         0.17890124 0.15659134 0.17527047 0.16530752 0.1649314 ]
she knows such a very little!	neutral	[0.39821672 0.07890783 0.16582589 0.09575079 0.16528903 0.09600974]	neutral	[0. 0. 0. 0. 0. 0.]
Besides, SHE'S she, and I'm I, and--oh dear, how puzzling it all is!	surprised	[0.31005523 0.22474316 0.32518876 0.02595732 0.09457981 0.01947575]	neutral	[0. 0. 0. 0. 0. 0.]
I'll try if I know all the things I used to know.	neutral	"[9.8675877e-01 1.7853813e-03 2.7044266e-03 4.5689312e-03 3.3897681e-03
 7.9272600e-04]"	neutral	[0. 0. 0. 0. 0. 0.]
Let me see: four times five is twelve, and four times six is thirteen, and four times seven is--oh dear!	neutral	[0.3642421  0.23004466 0.15599218 0.07933529 0.09494446 0.07544135]	neutral	[0. 0. 0. 0. 0. 0.]
I shall never get to twenty at that rate!	sad	[0.19655703 0.03395133 0.0519141  0.41898656 0.25063252 0.04795846]	neutral	[0. 0. 0. 0. 0. 0.]
However, the Multiplication Table doesn't signify: let's try Geography.	neutral	"[9.7799987e-01 5.8595766e-03 5.1897429e-03 2.1266757e-04 9.5627643e-04
 9.7818822e-03]"	sad	[0.         0.16660748 0.1733572  0.17855899 0.16458678 0.15428121]
London is the capital of Paris, and Paris is the capital of Rome, and Rome--no, THAT'S all wrong, I'm certain!	neutral	[0.8363239  0.01601646 0.09427667 0.00122704 0.03517931 0.01697664]	neutral	[0. 0. 0. 0. 0. 0.]
I must have been changed for Mabel!	happy	[0.18886973 0.2838019  0.28119037 0.04019236 0.0937074  0.11223823]	neutral	[0. 0. 0. 0. 0. 0.]
"I'll try and say ""How doth the little--""' and she crossed her hands on her lap as if she were saying lessons, and began to repeat it, but her voice sounded hoarse and strange, and the words did not come the same as they used to do:--  'How doth the little crocodile Improve his shining tail, And pour the waters of the Nile On every golden scale!"	happy	[0.42181063 0.42436844 0.09448044 0.025898   0.01408563 0.01935689]	sad	[0.         0.16792072 0.1657859  0.17638237 0.17544417 0.16180097]
'How cheerfully he seems to grin, How neatly spread his claws, And welcome little fishes in With gently smiling jaws!'	happy	[0.3840857  0.5634504  0.04419604 0.00591695 0.00101524 0.00133566]	happy	[0.         0.17605457 0.16684009 0.17025939 0.17311626 0.16632343]
'I'm sure those are not the right words,' said poor Alice, and her eyes filled with tears again as she went on, 'I must be Mabel after all, and I shall have to go and live in that poky little house, and have next to no toys to play with, and oh!	sad	"[1.2513427e-02 2.6977819e-03 4.3495562e-05 9.8038036e-01 1.7906605e-03
 2.5742906e-03]"	sad	[0.         0.16964552 0.156021   0.17484798 0.16695322 0.17301592]
ever so many lessons to learn!	neutral	[0.6874625  0.0613062  0.11227667 0.03340173 0.06525891 0.04029401]	neutral	[0. 0. 0. 0. 0. 0.]
No, I've made up my mind about it; if I'm Mabel, I'll stay down here!	neutral	[0.56500596 0.06860629 0.1475864  0.03683911 0.10159089 0.08037139]	scary	[0.         0.16706365 0.16791638 0.15975802 0.17309516 0.16101495]
"It'll be no use their putting their heads down and saying ""Come up again, dear!"""	neutral	[0.7646231  0.03121212 0.03504207 0.05486168 0.04055503 0.07370611]	surprised	[0.         0.16129479 0.17368367 0.15603386 0.16956906 0.15832392]
"I shall only look up and say ""Who am I then?"	neutral	[0.7585767  0.06854432 0.04284601 0.0337983  0.0211959  0.07503874]	neutral	[0. 0. 0. 0. 0. 0.]
"Tell me that first, and then, if I like being that person, I'll come up: if not, I'll stay down here till I'm somebody else""--but, oh dear!'"	neutral	"[9.0232873e-01 9.2019655e-02 3.8668173e-03 1.3634816e-04 1.6120884e-04
 1.4872578e-03]"	scary	[0.         0.1691936  0.16938097 0.16540949 0.18080895 0.15544313]
cried Alice, with a sudden burst of tears, 'I do wish they WOULD put their heads down!	sad	[0.15318327 0.06071516 0.0655437  0.47020498 0.1977647  0.05258824]	surprised	[0.         0.16437748 0.17509402 0.1715487  0.16958155 0.1732237 ]
I am so VERY tired of being all alone here!'	sad	[0.05024548 0.12811784 0.0266477  0.6303353  0.09704581 0.06760796]	happy	[0.         0.16924766 0.16381324 0.16760407 0.16620765 0.16591534]
As she said this she looked down at her hands, and was surprised to see that she had put on one of the Rabbit's little white kid gloves while she was talking.	neutral	[0.73227054 0.21876186 0.02649681 0.00956263 0.00372685 0.00918134]	surprised	[0.         0.16822322 0.1885452  0.16229579 0.16758054 0.16412451]
'How CAN I have done that?'	neutral	[0.77695704 0.03176015 0.05883012 0.03868387 0.03981705 0.0539517 ]	neutral	[0. 0. 0. 0. 0. 0.]
she thought.	sad	[0.39635983 0.12599714 0.01891276 0.40418693 0.0199642  0.03457915]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
'I must be growing small again.'	neutral	[0.7535342  0.02589518 0.02263277 0.12944372 0.05397227 0.0145219 ]	neutral	[0. 0. 0. 0. 0. 0.]
She got up and went to the table to measure herself by it, and found that, as nearly as she could guess, she was now about two feet high, and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding, and she dropped it hastily, just in time to avoid shrinking away altogether.	surprised	[0.28466728 0.04857211 0.40331224 0.01980129 0.12090067 0.12274638]	surprised	[0.         0.16925239 0.1720755  0.16349831 0.17100406 0.15939294]
'That WAS a narrow escape!'	neutral	[0.500494   0.08657771 0.19979179 0.05208091 0.1020391  0.05901646]	scary	[0.         0.16895171 0.15660379 0.16660712 0.18511768 0.17433455]
said Alice, a good deal frightened at the sudden change, but very glad to find herself still in existence; 'and now for the garden!'	neutral	[0.6845437  0.07854454 0.09223971 0.04783308 0.04903587 0.04780303]	happy	[0.         0.18081205 0.17175511 0.17109221 0.17016109 0.16511075]
and she ran with all speed back to the little door: but, alas!	neutral	[0.46854046 0.02957159 0.12449729 0.06259136 0.29713234 0.01766698]	sad	[0.         0.17696261 0.16299655 0.19330519 0.17258063 0.14907687]
the little door was shut again, and the little golden key was lying on the glass table as before, 'and things are worse than ever,' thought the poor child, 'for I never was so small as this before, never!	happy	[0.2692188  0.6761622  0.02319012 0.02682924 0.00259986 0.00199983]	scary	[0.         0.16403477 0.16725419 0.17176789 0.18102344 0.16655856]
And I declare it's too bad, that it is!'	neutral	[0.37939394 0.20871428 0.12371431 0.07955291 0.05488646 0.15373813]	scary	[0.         0.16827253 0.14836095 0.18538134 0.20001645 0.16024051]
As she said these words her foot slipped, and in another moment, splash!	surprised	[0.18027613 0.15102905 0.30429602 0.03383975 0.09912299 0.2314361 ]	scary	[0.         0.16747876 0.16286965 0.16851432 0.17468702 0.17205711]
she was up to her chin in salt water.	neutral	[0.46414825 0.01349394 0.17315444 0.01853314 0.2982695  0.03240079]	neutral	[0. 0. 0. 0. 0. 0.]
Her first idea was that she had somehow fallen into the sea, 'and in that case I can go back by railway,' she said to herself.	neutral	[0.83131534 0.03852374 0.05734134 0.02382819 0.03168036 0.01731102]	sad	[0.         0.16238989 0.17111859 0.18077207 0.16209636 0.16439309]
(Alice had been to the seaside once in her life, and had come to the general conclusion, that wherever you go to on the English coast you find a number of bathing machines in the sea, some children digging in the sand with wooden spades, then a row of lodging houses, and behind them a railway station.)	neutral	[0.89611924 0.01832303 0.00990009 0.02161215 0.01014826 0.04389731]	sad	[0.         0.16808884 0.1595559  0.17141547 0.16830977 0.16494027]
However, she soon made out that she was in the pool of tears which she had wept when she was nine feet high.	neutral	[0.52076036 0.11246596 0.01746399 0.2944494  0.04219699 0.0126633 ]	neutral	[0. 0. 0. 0. 0. 0.]
'I wish I hadn't cried so much!'	sad	[0.02824038 0.11544864 0.00520518 0.79801697 0.0476791  0.00540976]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
said Alice, as she swam about, trying to find her way out.	scary	[0.20067558 0.04418443 0.25348932 0.09149797 0.29769117 0.11246157]	neutral	[0. 0. 0. 0. 0. 0.]
'I shall be punished for it now, I suppose, by being drowned in my own tears!	happy	[0.15650278 0.56188667 0.04484698 0.17644502 0.01848541 0.04183313]	angry	[0.         0.16648176 0.18261349 0.16177955 0.15028406 0.18634291]
That WILL be a queer thing, to be sure!	neutral	[0.65233266 0.03202171 0.09466015 0.0153325  0.07771417 0.12793875]	neutral	[0. 0. 0. 0. 0. 0.]
However, everything is queer to-day.'	happy	"[4.6013898e-01 5.3702140e-01 2.2526528e-03 5.4634450e-04 4.5380343e-06
 3.6104968e-05]"	neutral	[0. 0. 0. 0. 0. 0.]
Just then she heard something splashing about in the pool a little way off, and she swam nearer to make out what it was: at first she thought it must be a walrus or hippopotamus, but then she remembered how small she was now, and she soon made out that it was only a mouse that had slipped in like herself.	happy	[0.3197474  0.32514405 0.26968503 0.01847133 0.04700339 0.01994877]	scary	[0.         0.17478737 0.17416979 0.16776971 0.1888367  0.15529413]
'Would it be of any use, now,' thought Alice, 'to speak to this mouse?	neutral	"[9.0741724e-01 6.6402920e-02 5.9935446e-03 1.8017355e-02 1.4068728e-03
 7.6203141e-04]"	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
Everything is so out-of-the-way down here, that I should think very likely it can talk: at any rate, there's no harm in trying.'	neutral	"[9.5215195e-01 4.6572182e-02 7.8143441e-04 3.0885718e-04 5.9485632e-05
 1.2611870e-04]"	scary	[0.         0.16117986 0.16674769 0.16232867 0.17332405 0.16565197]
So she began: 'O Mouse, do you know the way out of this pool?	neutral	[0.8553103  0.02733371 0.04929774 0.0041515  0.02866144 0.03524538]	neutral	[0. 0. 0. 0. 0. 0.]
I am very tired of swimming about here, O Mouse!'	neutral	[0.35920647 0.2947143  0.1076066  0.04989266 0.05282336 0.13575657]	neutral	[0. 0. 0. 0. 0. 0.]
(Alice thought this must be the right way of speaking to a mouse: she had never done such a thing before, but she remembered having seen in her brother's Latin Grammar, 'A mouse--of a mouse--to a mouse--a mouse--O mouse!')	neutral	[0.8918059  0.04120267 0.04424185 0.00191194 0.00970211 0.01113558]	scary	[0.         0.16935957 0.17310083 0.16639971 0.17639572 0.16647038]
The Mouse looked at her rather inquisitively, and seemed to her to wink with one of its little eyes, but it said nothing.	neutral	[0.55044776 0.0527657  0.16710179 0.0316317  0.15147693 0.04657609]	neutral	[0. 0. 0. 0. 0. 0.]
'Perhaps it doesn't understand English,' thought Alice; 'I daresay it's a French mouse, come over with William the Conqueror.'	neutral	[0.87498045 0.0627865  0.05228655 0.00131857 0.0024649  0.00616315]	scary	[0.         0.17271636 0.18426224 0.16105939 0.185584   0.15855301]
(For, with all her knowledge of history, Alice had no very clear notion how long ago anything had happened.)	neutral	[0.91052544 0.05203739 0.01266056 0.00906969 0.00256668 0.01314016]	happy	[0.         0.18575349 0.15389875 0.17419469 0.16961114 0.15653356]
So she began again: 'Ou est ma chatte?'	neutral	[0.7900647  0.12531957 0.02956314 0.02204112 0.00966367 0.02334783]	neutral	[0. 0. 0. 0. 0. 0.]
which was the first sentence in her French lesson-book.	neutral	"[8.9595193e-01 1.0301203e-01 8.0501697e-05 1.4844816e-04 1.9651657e-06
 8.0510724e-04]"	sad	[0.         0.16808078 0.16580768 0.18133738 0.16656581 0.1686488 ]
The Mouse gave a sudden leap out of the water, and seemed to quiver all over with fright.	scary	[0.06586468 0.05150151 0.24086426 0.1185698  0.39436787 0.1288319 ]	scary	[0.         0.16171528 0.1695613  0.1650108  0.19126907 0.16542688]
'Oh, I beg your pardon!'	happy	[0.28314525 0.3124646  0.09481799 0.18175405 0.06614564 0.06167249]	happy	[0.         0.17688379 0.16663431 0.17441721 0.16145172 0.17425545]
cried Alice hastily, afraid that she had hurt the poor animal's feelings.	sad	[0.26345292 0.00845327 0.02486219 0.46429196 0.22626688 0.01267276]	angry	[0.         0.16630528 0.17882148 0.17082934 0.16835507 0.1835372 ]
