sentence	mood_roberta	prob_roberta	mood_word	prob_word
"All the hair he has is three or four long dark locks on his forehead and behind his ears."""	neutral	[0.8865145  0.03833216 0.02550724 0.00688815 0.00944531 0.03331263]	scary	[0.         0.17306465 0.14763328 0.17974686 0.18183334 0.1570512 ]
This chief scene-shifter was a serious, sober, steady man, very slow at imagining things.	neutral	[0.8874917  0.00734403 0.04296952 0.00264512 0.0196615  0.03988809]	happy	[0.         0.18145026 0.16414489 0.15239924 0.16387995 0.15606564]
His words were received with interest and amazement; and soon there were other people to say that they too had met a man in dress-clothes with a death's head on his shoulders.	sad	[0.16317964 0.1410057  0.15722102 0.22007518 0.20282751 0.11569099]	angry	[0.         0.16107984 0.17592687 0.17081655 0.16676972 0.17979387]
Sensible men who had wind of the story began by saying that Joseph Buquet had been the victim of a joke played by one of his assistants.	neutral	[0.82469785 0.00486636 0.02683202 0.01715829 0.02741629 0.09902926]	scary	[0.         0.15744483 0.16597876 0.16522133 0.17726264 0.17554088]
And then, one after the other, there came a series of incidents so curious and so inexplicable that the very shrewdest people began to feel uneasy.	neutral	[0.53904104 0.00902361 0.23512962 0.0056297  0.11154231 0.09963367]	angry	[0.         0.1636593  0.17095151 0.16996131 0.17385534 0.17780758]
For instance, a fireman is a brave fellow!	neutral	[0.75270325 0.05891927 0.06216779 0.01241958 0.04247195 0.07131818]	sad	[0.         0.17114805 0.16235613 0.17528392 0.17036532 0.17512307]
He fears nothing, least of all fire!	happy	[0.11003653 0.33549666 0.27115276 0.05336411 0.14900912 0.08094086]	angry	[0.         0.16321249 0.1666057  0.15869829 0.17270765 0.1860479 ]
Well, the fireman in question, who had gone to make a round of inspection in the cellars and who, it seems, had ventured a little farther than usual, suddenly reappeared on the stage, pale, scared, trembling, with his eyes starting out of his head, and practically fainted in the arms of the proud mother of little Jammes.	scary	[0.17578126 0.05080345 0.1852066  0.12307639 0.29122293 0.17390938]	sad	[0.         0.17115455 0.16675239 0.17504349 0.17491275 0.1697622 ]
[1]  And why?	neutral	[0.8961429  0.02391789 0.03801365 0.0036323  0.0152914  0.0230018 ]	neutral	[0. 0. 0. 0. 0. 0.]
Because he had seen coming toward him, AT THE LEVEL OF HIS HEAD, BUT WITHOUT A BODY ATTACHED TO IT, A HEAD OF FIRE!	neutral	[0.40108624 0.03332765 0.17722864 0.03537671 0.13216528 0.22081546]	scary	[0.         0.16934364 0.17299664 0.1611881  0.17326757 0.16422943]
And, as I said, a fireman is not afraid of fire.	neutral	[0.8461994  0.00832936 0.04588244 0.00641065 0.0712781  0.02190009]	angry	[0.         0.17000374 0.17032157 0.16652751 0.17103983 0.17851944]
The fireman's name was Pampin.	neutral	[0.80802304 0.05788795 0.02183844 0.01072569 0.01077781 0.09074716]	neutral	[0. 0. 0. 0. 0. 0.]
The corps de ballet was flung into consternation.	angry	[0.21434681 0.01811869 0.10297775 0.01019116 0.03163224 0.6227334 ]	angry	[0.         0.16214731 0.17493514 0.16674953 0.15734102 0.190869  ]
At first sight, this fiery head in no way corresponded with Joseph Buquet's description of the ghost.	neutral	[0.6871831  0.02700851 0.11651973 0.00820198 0.04389967 0.11718705]	scary	[0.         0.16287714 0.14930457 0.18134766 0.19361588 0.16751011]
But the young ladies soon persuaded themselves that the ghost had several heads, which he changed about as he pleased.	scary	[0.22379519 0.04255185 0.17467462 0.13544758 0.29051468 0.133016  ]	happy	[0.         0.18856257 0.16757681 0.17604298 0.1676773  0.16326483]
And, of course, they at once imagined that they were in the greatest danger.	surprised	[0.23527834 0.17111595 0.27458262 0.0716477  0.15573305 0.09164235]	scary	[0.         0.15387985 0.1553786  0.17007141 0.19624575 0.17368185]
Once a fireman did not hesitate to faint, leaders and front-row and back-row girls alike had plenty of excuses for the fright that made them quicken their pace when passing some dark corner or ill-lighted corridor.	neutral	[0.5972279  0.00461612 0.14915952 0.01232883 0.23326679 0.00340084]	scary	[0.         0.16084605 0.15884742 0.16980839 0.18727581 0.16263224]
Sorelli herself, on the day after the adventure of the fireman, placed a horseshoe on the table in front of the stage-door-keeper's box, which every one who entered the Opera otherwise than as a spectator must touch before setting foot on the first tread of the staircase.	neutral	[0.969752   0.00919707 0.00766194 0.00227013 0.00494028 0.0061785 ]	scary	[0.         0.16598122 0.15968807 0.17594437 0.18177944 0.16360628]
This horse-shoe was not invented by me--any more than any other part of this story, alas!--and may still be seen on the table in the passage outside the stage-door-keeper's box, when you enter the Opera through the court known as the Cour de l'Administration.	neutral	[0.83729124 0.08619218 0.03971392 0.00837736 0.01354619 0.01487905]	sad	[0.         0.1681937  0.16438096 0.17771881 0.16536315 0.16521181]
To return to the evening in question.	neutral	"[9.6712875e-01 2.5458891e-02 1.4889425e-03 5.4242497e-04 2.3689175e-04
 5.1440122e-03]"	neutral	[0. 0. 0. 0. 0. 0.]
"""It's the ghost!"""	scary	[0.2614406  0.00785274 0.21256256 0.0419786  0.46447176 0.01169378]	scary	[0.         0.16287714 0.14930457 0.18134766 0.19361588 0.16751011]
little Jammes had cried.	sad	[0.21393569 0.07794333 0.00509777 0.6791887  0.01894342 0.00489104]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
An agonizing silence now reigned in the dressing-room.	neutral	[0.65047383 0.04565197 0.06862213 0.08552547 0.05416406 0.09556253]	sad	[0.         0.15986361 0.15187704 0.19307444 0.17005464 0.17729981]
Nothing was heard but the hard breathing of the girls.	neutral	[0.78601384 0.0053831  0.01589298 0.11776108 0.07322863 0.00172037]	neutral	[0. 0. 0. 0. 0. 0.]
"At last, Jammes, flinging herself upon the farthest corner of the wall, with every mark of real terror on her face, whispered:  ""Listen!"""	surprised	[0.17548105 0.10356253 0.29910305 0.08429369 0.16914546 0.16841422]	scary	[0.         0.1696289  0.15108939 0.17133315 0.18932553 0.16312302]
Everybody seemed to hear a rustling outside the door.	neutral	[0.75573236 0.01033288 0.07298839 0.00675765 0.13906294 0.01512578]	neutral	[0. 0. 0. 0. 0. 0.]
There was no sound of footsteps.	neutral	[0.7097998  0.01727151 0.12942567 0.01273788 0.11038376 0.02038132]	neutral	[0. 0. 0. 0. 0. 0.]
It was like light silk sliding over the panel.	neutral	[0.89290524 0.02774468 0.05189124 0.00333005 0.01705798 0.00707094]	scary	[0.         0.17264716 0.16292659 0.17705871 0.17915737 0.15230676]
Then it stopped.	neutral	[0.7103501  0.14499184 0.05973509 0.01394055 0.02091763 0.05006478]	neutral	[0. 0. 0. 0. 0. 0.]
Sorelli tried to show more pluck than the others.	neutral	"[9.1139263e-01 1.7894071e-02 3.7313602e-03 2.0764326e-03 6.1681931e-04
 6.4288735e-02]"	surprised	[0.         0.1666488  0.17681348 0.16935113 0.17496476 0.16550268]
"She went up to the door and, in a quavering voice, asked:  ""Who's there?"""	neutral	[0.69142425 0.04902022 0.08283978 0.05469439 0.08667435 0.03534704]	neutral	[0. 0. 0. 0. 0. 0.]
But nobody answered.	neutral	[0.9478371  0.02152549 0.01323269 0.00347706 0.00513381 0.00879376]	neutral	[0. 0. 0. 0. 0. 0.]
"Then feeling all eyes upon her, watching her last movement, she made an effort to show courage, and said very loudly:  ""Is there any one behind the door?"""	neutral	[0.2928674  0.02508832 0.2322142  0.03922454 0.18689916 0.22370635]	sad	[0.         0.17049516 0.1677631  0.17926392 0.17575143 0.16733778]
"""Oh, yes, yes!"	neutral	[0.4385425  0.0853518  0.15471968 0.07171629 0.1347268  0.11494295]	neutral	[0. 0. 0. 0. 0. 0.]
"Of course there is!"""	neutral	[0.55757475 0.2209761  0.11608098 0.0126107  0.02004242 0.07271507]	neutral	[0. 0. 0. 0. 0. 0.]
cried that little dried plum of a Meg Giry, heroically holding Sorelli back by her gauze skirt.	angry	[0.2278926  0.03251081 0.20553288 0.02613913 0.06237543 0.44554922]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
"""Whatever you do, don't open the door!"	neutral	[0.8968285  0.00536674 0.03358614 0.00118431 0.04227301 0.02076127]	neutral	[0. 0. 0. 0. 0. 0.]
"Oh, Lord, don't open the door!"""	neutral	[0.3624342  0.06912057 0.22811389 0.04124102 0.15863176 0.14045861]	sad	[0.         0.16996659 0.15317803 0.17683139 0.17192016 0.16918378]
"But Sorelli, armed with a dagger that never left her, turned the key and drew back the door, while the ballet-girls retreated to the inner dressing-room and Meg Giry sighed:  ""Mother!"	neutral	[0.63432646 0.02259488 0.12713258 0.04961814 0.15225832 0.01406964]	angry	[0.         0.16060917 0.15886852 0.16937363 0.17710386 0.17846572]
"Mother!"""	neutral	[0.6957454  0.05485781 0.06395037 0.02666532 0.03846207 0.12031902]	sad	[0.         0.16404331 0.15262143 0.18568109 0.17429018 0.17730592]
Sorelli looked into the passage bravely.	neutral	[0.79594964 0.03838714 0.02157069 0.10558599 0.03654203 0.0019645 ]	neutral	[0. 0. 0. 0. 0. 0.]
It was empty; a gas-flame, in its glass prison, cast a red and suspicious light into the surrounding darkness, without succeeding in dispelling it.	neutral	[0.62249684 0.0248045  0.14004599 0.01953172 0.07281585 0.12030506]	sad	[0.         0.16461917 0.16327826 0.17415896 0.17010647 0.16941529]
And the dancer slammed the door again, with a deep sigh.	neutral	[0.7203127  0.04414849 0.05407031 0.02296415 0.04543113 0.11307325]	sad	[0.         0.1803262  0.16524635 0.18384707 0.1619685  0.16688408]
"""No,"" she said, ""there is no one there."""	neutral	[0.7743162  0.04804811 0.04891785 0.02991544 0.03703316 0.06176927]	neutral	[0. 0. 0. 0. 0. 0.]
"""Still, we saw him!"""	surprised	[0.262659   0.09797863 0.33487046 0.00940429 0.04310128 0.25198638]	neutral	[0. 0. 0. 0. 0. 0.]
Jammes declared, returning with timid little steps to her place beside Sorelli.	neutral	[0.7418061  0.12644479 0.02968175 0.07162293 0.02278868 0.00765569]	angry	[0.         0.16220849 0.1648064  0.16323    0.17781516 0.18724983]
"""He must be somewhere prowling about."	neutral	[0.9172134  0.01966934 0.02564799 0.00692773 0.0125347  0.01800689]	neutral	[0. 0. 0. 0. 0. 0.]
I shan't go back to dress.	neutral	"[9.5350945e-01 1.2264887e-02 1.1642838e-03 6.8210723e-04 1.6286405e-04
 3.2216404e-02]"	neutral	[0. 0. 0. 0. 0. 0.]
"We had better all go down to the foyer together, at once, for the 'speech,' and we will come up again together."""	neutral	[0.8930138  0.03817005 0.02901741 0.00650501 0.01014618 0.02314752]	happy	[0.         0.18249935 0.16334591 0.16390282 0.1678158  0.15487124]
And the child reverently touched the little coral finger-ring which she wore as a charm against bad luck, while Sorelli, stealthily, with the tip of her pink right thumb-nail, made a St. Andrew's cross on the wooden ring which adorned the fourth finger of her left hand.	neutral	"[9.0275741e-01 8.5789599e-02 6.0787532e-03 2.5696456e-03 4.6779955e-04
 2.3367724e-03]"	scary	[0.         0.17030152 0.15998423 0.17330942 0.17907991 0.16167994]
"She said to the little ballet-girls:  ""Come, children, pull yourselves together!"	happy	[0.16251002 0.68087775 0.1105248  0.01886848 0.01391484 0.01330408]	happy	[0.         0.19377186 0.15812181 0.16767916 0.16664215 0.15289447]
"I dare say no one has ever seen the ghost."""	neutral	[0.7092947  0.04555986 0.06965716 0.04570095 0.0539805  0.07580685]	scary	[0.         0.16530728 0.16061806 0.17877254 0.18563944 0.16446443]
"""Yes, yes, we saw him--we saw him just now!"""	happy	[0.06706646 0.7799451  0.10954769 0.01307056 0.0128785  0.01749171]	neutral	[0. 0. 0. 0. 0. 0.]
cried the girls.	neutral	[0.38328457 0.13471961 0.10089283 0.13372083 0.06362439 0.1837578 ]	angry	[0.         0.16473628 0.1682058  0.18632508 0.16200199 0.19066766]
"""He had his death's head and his dress-coat, just as when he appeared to Joseph Buquet!"""	neutral	[0.28489193 0.26941186 0.28353715 0.02300073 0.09113165 0.04802671]	neutral	[0. 0. 0. 0. 0. 0.]
"""And Gabriel saw him too!"""	surprised	[0.19692853 0.01690087 0.36183557 0.02967823 0.22015174 0.17450508]	neutral	[0. 0. 0. 0. 0. 0.]
said Jammes.	neutral	[0.7376666  0.03422077 0.05852501 0.01370301 0.05984332 0.0960413 ]	neutral	[0. 0. 0. 0. 0. 0.]
"""Only yesterday!"	neutral	[0.5162401  0.05525689 0.1697563  0.02269704 0.09688763 0.13916203]	neutral	[0. 0. 0. 0. 0. 0.]
"Yesterday afternoon--in broad day-light----""  ""Gabriel, the chorus-master?"""	neutral	[0.6686186  0.23078392 0.05378857 0.00726591 0.0075567  0.0319863 ]	neutral	[0. 0. 0. 0. 0. 0.]
"""Why, yes, didn't you know?"""	neutral	[0.7601807  0.03688027 0.06396614 0.01361943 0.03613948 0.08921385]	neutral	[0. 0. 0. 0. 0. 0.]
"""And he was wearing his dress-clothes, in broad daylight?"""	neutral	[0.80175686 0.02813766 0.07367921 0.01345822 0.05137716 0.0315909 ]	neutral	[0. 0. 0. 0. 0. 0.]
"""Who?"	neutral	[0.83137065 0.06798384 0.0399149  0.00858664 0.00782112 0.04432289]	neutral	[0. 0. 0. 0. 0. 0.]
"Gabriel?"""	neutral	[0.8334447  0.08631306 0.04014056 0.00899613 0.01604111 0.01506435]	neutral	[0. 0. 0. 0. 0. 0.]
"""Why, no, the ghost!"""	surprised	[0.19032952 0.10319326 0.3601979  0.03808764 0.18674056 0.12145109]	scary	[0.         0.16287714 0.14930457 0.18134766 0.19361588 0.16751011]
"""Certainly!"	neutral	[0.5104628  0.11253836 0.17006509 0.04566532 0.09379724 0.06747115]	neutral	[0. 0. 0. 0. 0. 0.]
Gabriel told me so himself.	neutral	[0.93940985 0.0262425  0.00356877 0.01321869 0.00141575 0.01614447]	neutral	[0. 0. 0. 0. 0. 0.]
That's what he knew him by.	neutral	"[9.8477745e-01 1.0837656e-02 1.2690887e-03 1.7810166e-03 4.0834589e-04
 9.2653028e-04]"	neutral	[0. 0. 0. 0. 0. 0.]
Gabriel was in the stage-manager's office.	neutral	[0.7999605  0.03986775 0.03375162 0.02672857 0.07256147 0.02713003]	neutral	[0. 0. 0. 0. 0. 0.]
Suddenly the door opened and the Persian entered.	neutral	[0.8138845  0.04900328 0.10553019 0.00724474 0.01640937 0.00792798]	scary	[0.         0.15592048 0.17281023 0.16423576 0.18109396 0.17986027]
"You know the Persian has the evil eye----""  ""Oh, yes!"""	happy	[0.46727228 0.46899322 0.05409602 0.0011104  0.00188371 0.00664441]	scary	[0.         0.15860836 0.14232625 0.17913326 0.19445883 0.17513606]
